Date,AQI Value,Main Pollutant,Site Name,Site ID,Source
01/01/2011,99,PM2.5,Burbank,06-037-1002,AQS
01/02/2011,64,PM2.5,Burbank,06-037-1002,AQS
01/03/2011,44,PM2.5,Burbank,06-037-1002,AQS
01/04/2011,52,NO2,Long Beach (hudson),06-037-4006,AQS
01/05/2011,58,PM2.5,Burbank,06-037-1002,AQS
01/06/2011,60,NO2,Compton,06-037-1302,AQS
01/07/2011,81,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/08/2011,93,PM2.5,Reseda,06-037-1201,AQS
01/09/2011,101,NO2,Pasadena,06-037-2005,AQS
01/10/2011,83,PM2.5,Long Beach (north),06-037-4002,AQS
01/11/2011,48,NO2,Long Beach (hudson),06-037-4006,AQS
01/12/2011,56,PM2.5,Anaheim,06-059-0007,AQS
01/13/2011,62,PM2.5,Anaheim,06-059-0007,AQS
01/14/2011,68,NO2,Lax Hastings,06-037-5005,AQS
01/15/2011,83,PM2.5,Compton,06-037-1302,AQS
01/16/2011,74,PM2.5,Long Beach (north),06-037-4002,AQS
01/17/2011,97,NO2,Lax Hastings,06-037-5005,AQS
01/18/2011,94,PM2.5,Anaheim,06-059-0007,AQS
01/19/2011,118,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/20/2011,80,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/21/2011,63,NO2,Long Beach (hudson),06-037-4006,AQS
01/22/2011,82,PM2.5,Reseda,06-037-1201,AQS
01/23/2011,71,PM2.5,Burbank,06-037-1002,AQS
01/24/2011,64,PM2.5,Compton,06-037-1302,AQS
01/25/2011,88,NO2,Long Beach (hudson),06-037-4006,AQS
01/26/2011,69,NO2,Long Beach (hudson),06-037-4006,AQS
01/27/2011,71,NO2,Long Beach (hudson),06-037-4006,AQS
01/28/2011,60,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/29/2011,75,PM2.5,Burbank,06-037-1002,AQS
01/30/2011,55,PM2.5,Glendora,06-037-0016,AQS
01/31/2011,53,PM2.5,Anaheim,06-059-0007,AQS
02/01/2011,66,PM2.5,Burbank,06-037-1002,AQS
02/02/2011,60,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/03/2011,56,NO2,Long Beach (hudson),06-037-4006,AQS
02/04/2011,69,PM2.5,Burbank,06-037-1002,AQS
02/05/2011,98,PM2.5,Long Beach (north),06-037-4002,AQS
02/06/2011,100,PM2.5,Anaheim,06-059-0007,AQS
02/07/2011,70,PM2.5,Long Beach (south),06-037-4004,AQS
02/08/2011,75,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/09/2011,57,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/10/2011,63,NO2,Lax Hastings,06-037-5005,AQS
02/11/2011,63,NO2,Long Beach (hudson),06-037-4006,AQS
02/12/2011,55,PM2.5,Anaheim,06-059-0007,AQS
02/13/2011,62,PM2.5,Burbank,06-037-1002,AQS
02/14/2011,77,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/15/2011,65,PM2.5,Burbank,06-037-1002,AQS
02/16/2011,44,Ozone,Lancaster-division Street,06-037-9033,AQS
02/17/2011,54,PM2.5,Reseda,06-037-1201,AQS
02/18/2011,55,PM2.5,Reseda,06-037-1201,AQS
02/19/2011,45,Ozone,Lancaster-division Street,06-037-9033,AQS
02/20/2011,59,PM2.5,Reseda,06-037-1201,AQS
02/21/2011,67,PM2.5,Reseda,06-037-1201,AQS
02/22/2011,67,PM2.5,Reseda,06-037-1201,AQS
02/23/2011,65,PM2.5,Reseda,06-037-1201,AQS
02/24/2011,62,PM2.5,Reseda,06-037-1201,AQS
02/25/2011,54,PM2.5,Reseda,06-037-1201,AQS
02/26/2011,52,PM2.5,Anaheim,06-059-0007,AQS
02/27/2011,53,PM2.5,Reseda,06-037-1201,AQS
02/28/2011,62,PM2.5,Reseda,06-037-1201,AQS
03/01/2011,62,PM2.5,Glendora,06-037-0016,AQS
03/02/2011,62,PM2.5,Burbank,06-037-1002,AQS
03/03/2011,64,PM2.5,Glendora,06-037-0016,AQS
03/04/2011,80,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
03/05/2011,53,PM2.5,Reseda,06-037-1201,AQS
03/06/2011,53,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
03/07/2011,77,Ozone,Lax Hastings,06-037-5005,AQS
03/08/2011,52,PM2.5,Anaheim,06-059-0007,AQS
03/09/2011,55,NO2,Anaheim,06-059-0007,AQS
03/10/2011,137,PM2.5,Lancaster-division Street,06-037-9033,AQS
03/11/2011,63,PM2.5,Burbank,06-037-1002,AQS
03/12/2011,69,PM2.5,Reseda,06-037-1201,AQS
03/13/2011,75,PM2.5,Reseda,06-037-1201,AQS
03/14/2011,67,PM2.5,Burbank,06-037-1002,AQS
03/15/2011,58,PM2.5,Burbank,06-037-1002,AQS
03/16/2011,64,PM2.5,Reseda,06-037-1201,AQS
03/17/2011,63,PM2.5,Glendora,06-037-0016,AQS
03/18/2011,60,PM2.5,Glendora,06-037-0016,AQS
03/19/2011,58,Ozone,Lax Hastings,06-037-5005,AQS
03/20/2011,55,PM2.5,Santa Clarita,06-037-6012,AQS
03/21/2011,52,NO2,Pomona,06-037-1701,AQS
03/22/2011,55,PM2.5,Reseda,06-037-1201,AQS
03/23/2011,60,PM2.5,Reseda,06-037-1201,AQS
03/24/2011,60,PM2.5,Reseda,06-037-1201,AQS
03/25/2011,51,Ozone,Lax Hastings,06-037-5005,AQS
03/26/2011,61,NO2,Pomona,06-037-1701,AQS
03/27/2011,49,Ozone,Lax Hastings,06-037-5005,AQS
03/28/2011,56,PM2.5,Reseda,06-037-1201,AQS
03/29/2011,63,PM2.5,Anaheim,06-059-0007,AQS
03/30/2011,62,PM2.5,Anaheim,06-059-0007,AQS
03/31/2011,66,NO2,Lax Hastings,06-037-5005,AQS
04/01/2011,101,Ozone,Lancaster-division Street,06-037-9033,AQS
04/02/2011,76,PM2.5,Reseda,06-037-1201,AQS
04/03/2011,56,PM2.5,Reseda,06-037-1201,AQS
04/04/2011,64,Ozone,Reseda,06-037-1201,AQS
04/05/2011,80,Ozone,Lancaster-division Street,06-037-9033,AQS
04/06/2011,84,PM2.5,Reseda,06-037-1201,AQS
04/07/2011,60,PM2.5,Reseda,06-037-1201,AQS
04/08/2011,50,Ozone,Reseda,06-037-1201,AQS
04/09/2011,61,Ozone,Lancaster-division Street,06-037-9033,AQS
04/10/2011,74,Ozone,Lancaster-division Street,06-037-9033,AQS
04/11/2011,74,Ozone,Lancaster-division Street,06-037-9033,AQS
04/12/2011,77,Ozone,Lancaster-division Street,06-037-9033,AQS
04/13/2011,60,PM2.5,Glendora,06-037-0016,AQS
04/14/2011,97,Ozone,Lancaster-division Street,06-037-9033,AQS
04/15/2011,90,Ozone,Mission Viejo,06-059-2022,AQS
04/16/2011,143,Ozone,Mission Viejo,06-059-2022,AQS
04/17/2011,77,Ozone,Glendora,06-037-0016,AQS
04/18/2011,67,PM2.5,Reseda,06-037-1201,AQS
04/19/2011,67,PM2.5,Reseda,06-037-1201,AQS
04/20/2011,62,PM2.5,Reseda,06-037-1201,AQS
04/21/2011,55,PM2.5,Glendora,06-037-0016,AQS
04/22/2011,61,Ozone,Lancaster-division Street,06-037-9033,AQS
04/23/2011,61,PM2.5,Burbank,06-037-1002,AQS
04/24/2011,45,PM2.5,Glendora,06-037-0016,AQS
04/25/2011,51,PM2.5,Glendora,06-037-0016,AQS
04/26/2011,71,Ozone,Reseda,06-037-1201,AQS
04/27/2011,87,Ozone,Reseda,06-037-1201,AQS
04/28/2011,64,Ozone,Lancaster-division Street,06-037-9033,AQS
04/29/2011,80,Ozone,Lancaster-division Street,06-037-9033,AQS
04/30/2011,77,Ozone,Pico Rivera #2,06-037-1602,AQS
05/01/2011,71,Ozone,Anaheim,06-059-0007,AQS
05/02/2011,71,Ozone,Reseda,06-037-1201,AQS
05/03/2011,105,Ozone,Reseda,06-037-1201,AQS
05/04/2011,164,Ozone,Reseda,06-037-1201,AQS
05/05/2011,187,Ozone,Lancaster-division Street,06-037-9033,AQS
05/06/2011,161,Ozone,Lancaster-division Street,06-037-9033,AQS
05/07/2011,119,Ozone,Lancaster-division Street,06-037-9033,AQS
05/08/2011,54,Ozone,Lancaster-division Street,06-037-9033,AQS
05/09/2011,64,Ozone,Lancaster-division Street,06-037-9033,AQS
05/10/2011,64,Ozone,Lancaster-division Street,06-037-9033,AQS
05/11/2011,87,Ozone,Lancaster-division Street,06-037-9033,AQS
05/12/2011,133,Ozone,Lancaster-division Street,06-037-9033,AQS
05/13/2011,133,Ozone,Lancaster-division Street,06-037-9033,AQS
05/14/2011,68,PM2.5,Reseda,06-037-1201,AQS
05/15/2011,54,Ozone,Lancaster-division Street,06-037-9033,AQS
05/16/2011,48,PM2.5,Reseda,06-037-1201,AQS
05/17/2011,67,Ozone,Lancaster-division Street,06-037-9033,AQS
05/18/2011,51,PM2.5,Reseda,06-037-1201,AQS
05/19/2011,58,PM2.5,Reseda,06-037-1201,AQS
05/20/2011,80,Ozone,Lancaster-division Street,06-037-9033,AQS
05/21/2011,129,Ozone,Lancaster-division Street,06-037-9033,AQS
05/22/2011,77,Ozone,Lancaster-division Street,06-037-9033,AQS
05/23/2011,64,PM2.5,Reseda,06-037-1201,AQS
05/24/2011,100,Ozone,Lancaster-division Street,06-037-9033,AQS
05/25/2011,100,Ozone,Lancaster-division Street,06-037-9033,AQS
05/26/2011,61,Ozone,Lancaster-division Street,06-037-9033,AQS
05/27/2011,77,Ozone,Santa Clarita,06-037-6012,AQS
05/28/2011,74,Ozone,Santa Clarita,06-037-6012,AQS
05/29/2011,48,Ozone,Glendora,06-037-0016,AQS
05/30/2011,71,Ozone,Glendora,06-037-0016,AQS
05/31/2011,112,Ozone,Lancaster-division Street,06-037-9033,AQS
06/01/2011,58,Ozone,Lancaster-division Street,06-037-9033,AQS
06/02/2011,51,Ozone,Reseda,06-037-1201,AQS
06/03/2011,84,Ozone,Lancaster-division Street,06-037-9033,AQS
06/04/2011,67,Ozone,Glendora,06-037-0016,AQS
06/05/2011,55,PM2.5,Glendora,06-037-0016,AQS
06/06/2011,47,PM2.5,Reseda,06-037-1201,AQS
06/07/2011,58,Ozone,Lancaster-division Street,06-037-9033,AQS
06/08/2011,70,PM2.5,Reseda,06-037-1201,AQS
06/09/2011,87,Ozone,Lancaster-division Street,06-037-9033,AQS
06/10/2011,90,Ozone,Lancaster-division Street,06-037-9033,AQS
06/11/2011,90,Ozone,Lancaster-division Street,06-037-9033,AQS
06/12/2011,80,Ozone,Glendora,06-037-0016,AQS
06/13/2011,93,Ozone,Lancaster-division Street,06-037-9033,AQS
06/14/2011,154,Ozone,Santa Clarita,06-037-6012,AQS
06/15/2011,122,Ozone,Lancaster-division Street,06-037-9033,AQS
06/16/2011,80,Ozone,Lancaster-division Street,06-037-9033,AQS
06/17/2011,84,Ozone,Lancaster-division Street,06-037-9033,AQS
06/18/2011,100,Ozone,Santa Clarita,06-037-6012,AQS
06/19/2011,80,Ozone,Santa Clarita,06-037-6012,AQS
06/20/2011,143,Ozone,Santa Clarita,06-037-6012,AQS
06/21/2011,174,Ozone,Reseda,06-037-1201,AQS
06/22/2011,147,Ozone,Reseda,06-037-1201,AQS
06/23/2011,115,Ozone,Lancaster-division Street,06-037-9033,AQS
06/24/2011,96,PM2.5,Reseda,06-037-1201,AQS
06/25/2011,151,Ozone,Glendora,06-037-0016,AQS
06/26/2011,174,Ozone,Glendora,06-037-0016,AQS
06/27/2011,140,Ozone,Reseda,06-037-1201,AQS
06/28/2011,93,Ozone,Lancaster-division Street,06-037-9033,AQS
06/29/2011,62,PM2.5,Reseda,06-037-1201,AQS
06/30/2011,112,Ozone,Lancaster-division Street,06-037-9033,AQS
07/01/2011,185,Ozone,Reseda,06-037-1201,AQS
07/02/2011,218,Ozone,Santa Clarita,06-037-6012,AQS
07/03/2011,202,Ozone,Santa Clarita,06-037-6012,AQS
07/04/2011,169,Ozone,Glendora,06-037-0016,AQS
07/05/2011,171,PM2.5,Azusa,06-037-0002,AQS
07/06/2011,126,Ozone,Lancaster-division Street,06-037-9033,AQS
07/07/2011,143,Ozone,Lancaster-division Street,06-037-9033,AQS
07/08/2011,151,Ozone,Lancaster-division Street,06-037-9033,AQS
07/09/2011,122,Ozone,Santa Clarita,06-037-6012,AQS
07/10/2011,129,Ozone,Santa Clarita,06-037-6012,AQS
07/11/2011,112,Ozone,Lancaster-division Street,06-037-9033,AQS
07/12/2011,105,Ozone,Lancaster-division Street,06-037-9033,AQS
07/13/2011,100,Ozone,Lancaster-division Street,06-037-9033,AQS
07/14/2011,65,PM2.5,Reseda,06-037-1201,AQS
07/15/2011,84,Ozone,Lancaster-division Street,06-037-9033,AQS
07/16/2011,93,Ozone,Lancaster-division Street,06-037-9033,AQS
07/17/2011,133,Ozone,Glendora,06-037-0016,AQS
07/18/2011,151,Ozone,Lancaster-division Street,06-037-9033,AQS
07/19/2011,136,Ozone,Lancaster-division Street,06-037-9033,AQS
07/20/2011,115,Ozone,Lancaster-division Street,06-037-9033,AQS
07/21/2011,154,Ozone,Lancaster-division Street,06-037-9033,AQS
07/22/2011,129,Ozone,Lancaster-division Street,06-037-9033,AQS
07/23/2011,147,Ozone,Glendora,06-037-0016,AQS
07/24/2011,143,Ozone,Glendora,06-037-0016,AQS
07/25/2011,108,Ozone,Santa Clarita,06-037-6012,AQS
07/26/2011,60,PM2.5,Burbank,06-037-1002,AQS
07/27/2011,71,PM2.5,Reseda,06-037-1201,AQS
07/28/2011,126,Ozone,Lancaster-division Street,06-037-9033,AQS
07/29/2011,84,Ozone,Lancaster-division Street,06-037-9033,AQS
07/30/2011,126,Ozone,Santa Clarita,06-037-6012,AQS
07/31/2011,74,Ozone,Glendora,06-037-0016,AQS
08/01/2011,122,Ozone,Lancaster-division Street,06-037-9033,AQS
08/02/2011,77,Ozone,Lancaster-division Street,06-037-9033,AQS
08/03/2011,115,Ozone,Lancaster-division Street,06-037-9033,AQS
08/04/2011,115,Ozone,Lancaster-division Street,06-037-9033,AQS
08/05/2011,100,Ozone,Lancaster-division Street,06-037-9033,AQS
08/06/2011,136,Ozone,Lancaster-division Street,06-037-9033,AQS
08/07/2011,154,Ozone,Lancaster-division Street,06-037-9033,AQS
08/08/2011,150,Ozone,Lancaster-division Street,06-037-9033,AQS
08/09/2011,159,Ozone,Lancaster-division Street,06-037-9033,AQS
08/10/2011,122,Ozone,Lancaster-division Street,06-037-9033,AQS
08/11/2011,133,Ozone,Lancaster-division Street,06-037-9033,AQS
08/12/2011,172,Ozone,Lancaster-division Street,06-037-9033,AQS
08/13/2011,187,Ozone,Santa Clarita,06-037-6012,AQS
08/14/2011,166,Ozone,Glendora,06-037-0016,AQS
08/15/2011,190,Ozone,Santa Clarita,06-037-6012,AQS
08/16/2011,166,Ozone,Glendora,06-037-0016,AQS
08/17/2011,195,Ozone,Santa Clarita,06-037-6012,AQS
08/18/2011,172,Ozone,Lancaster-division Street,06-037-9033,AQS
08/19/2011,169,Ozone,Lancaster-division Street,06-037-9033,AQS
08/20/2011,129,Ozone,Lancaster-division Street,06-037-9033,AQS
08/21/2011,140,Ozone,Glendora,06-037-0016,AQS
08/22/2011,129,Ozone,Lancaster-division Street,06-037-9033,AQS
08/23/2011,129,Ozone,Santa Clarita,06-037-6012,AQS
08/24/2011,150,Ozone,Reseda,06-037-1201,AQS
08/25/2011,143,Ozone,Glendora,06-037-0016,AQS
08/26/2011,156,Ozone,Pomona,06-037-1701,AQS
08/27/2011,172,Ozone,Glendora,06-037-0016,AQS
08/28/2011,204,Ozone,Glendora,06-037-0016,AQS
08/29/2011,179,Ozone,Santa Clarita,06-037-6012,AQS
08/30/2011,108,Ozone,Santa Clarita,06-037-6012,AQS
08/31/2011,150,Ozone,Lancaster-division Street,06-037-9033,AQS
09/01/2011,93,Ozone,Lancaster-division Street,06-037-9033,AQS
09/02/2011,129,Ozone,Lancaster-division Street,06-037-9033,AQS
09/03/2011,161,Ozone,Santa Clarita,06-037-6012,AQS
09/04/2011,156,Ozone,Glendora,06-037-0016,AQS
09/05/2011,150,Ozone,Santa Clarita,06-037-6012,AQS
09/06/2011,129,Ozone,Glendora,06-037-0016,AQS
09/07/2011,156,Ozone,Glendora,06-037-0016,AQS
09/08/2011,154,Ozone,Lancaster-division Street,06-037-9033,AQS
09/09/2011,129,Ozone,Lancaster-division Street,06-037-9033,AQS
09/10/2011,76,PM2.5,Reseda,06-037-1201,AQS
09/11/2011,101,Ozone,Lancaster-division Street,06-037-9033,AQS
09/12/2011,112,Ozone,Lancaster-division Street,06-037-9033,AQS
09/13/2011,68,PM2.5,Glendora,06-037-0016,AQS
09/14/2011,140,Ozone,Lancaster-division Street,06-037-9033,AQS
09/15/2011,143,Ozone,Lancaster-division Street,06-037-9033,AQS
09/16/2011,101,PM2.5,Santa Clarita,06-037-6012,AQS
09/17/2011,101,Ozone,Lancaster-division Street,06-037-9033,AQS
09/18/2011,126,Ozone,Glendora,06-037-0016,AQS
09/19/2011,119,Ozone,Lancaster-division Street,06-037-9033,AQS
09/20/2011,151,Ozone,Santa Clarita,06-037-6012,AQS
09/21/2011,159,Ozone,Lancaster-division Street,06-037-9033,AQS
09/22/2011,122,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
09/23/2011,103,PM2.5,Glendora,06-037-0016,AQS
09/24/2011,107,PM2.5,Glendora,06-037-0016,AQS
09/25/2011,92,PM2.5,Santa Clarita,06-037-6012,AQS
09/26/2011,99,PM2.5,Glendora,06-037-0016,AQS
09/27/2011,110,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
09/28/2011,152,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
09/29/2011,126,Ozone,Lancaster-division Street,06-037-9033,AQS
09/30/2011,77,PM2.5,Burbank,06-037-1002,AQS
10/01/2011,71,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/02/2011,61,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/03/2011,56,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/04/2011,41,Ozone,Lancaster-division Street,06-037-9033,AQS
10/05/2011,40,PM2.5,Reseda,06-037-1201,AQS
10/06/2011,55,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/07/2011,52,PM2.5,Burbank,06-037-1002,AQS
10/08/2011,58,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/09/2011,74,Ozone,Reseda,06-037-1201,AQS
10/10/2011,77,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/11/2011,87,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/12/2011,71,Ozone,Glendora,06-037-0016,AQS
10/13/2011,100,Ozone,Costa Mesa,06-059-1003,AQS
10/14/2011,119,Ozone,Santa Clarita,06-037-6012,AQS
10/15/2011,122,Ozone,Lancaster-division Street,06-037-9033,AQS
10/16/2011,105,Ozone,Santa Clarita,06-037-6012,AQS
10/17/2011,95,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/18/2011,122,PM2.5,Anaheim,06-059-0007,AQS
10/19/2011,136,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/20/2011,135,PM2.5,Reseda,06-037-1201,AQS
10/21/2011,122,PM2.5,Burbank,06-037-1002,AQS
10/22/2011,117,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
10/23/2011,117,PM2.5,Burbank,06-037-1002,AQS
10/24/2011,155,PM2.5,Glendora,06-037-0016,AQS
10/25/2011,83,PM2.5,Glendora,06-037-0016,AQS
10/26/2011,64,PM2.5,Glendora,06-037-0016,AQS
10/27/2011,70,PM2.5,Long Beach (north),06-037-4002,AQS
10/28/2011,71,PM2.5,Long Beach (north),06-037-4002,AQS
10/29/2011,86,PM2.5,Long Beach (north),06-037-4002,AQS
10/30/2011,104,PM2.5,Long Beach (north),06-037-4002,AQS
10/31/2011,108,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
11/01/2011,158,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
11/02/2011,81,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
11/03/2011,60,NO2,Long Beach (hudson),06-037-4006,AQS
11/04/2011,43,PM2.5,Reseda,06-037-1201,AQS
11/05/2011,63,PM2.5,Long Beach (north),06-037-4002,AQS
11/06/2011,68,PM2.5,Reseda,06-037-1201,AQS
11/07/2011,62,PM2.5,Long Beach (north),06-037-4002,AQS
11/08/2011,74,PM2.5,Long Beach (north),06-037-4002,AQS
11/09/2011,60,PM2.5,Long Beach (north),06-037-4002,AQS
11/10/2011,89,NO2,Long Beach (hudson),06-037-4006,AQS
11/11/2011,71,PM2.5,Reseda,06-037-1201,AQS
11/12/2011,56,PM2.5,Reseda,06-037-1201,AQS
11/13/2011,62,PM2.5,Reseda,06-037-1201,AQS
11/14/2011,70,PM2.5,Reseda,06-037-1201,AQS
11/15/2011,82,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
11/16/2011,120,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
11/17/2011,129,PM2.5,Anaheim,06-059-0007,AQS
11/18/2011,122,PM2.5,Glendora,06-037-0016,AQS
11/19/2011,59,PM2.5,Reseda,06-037-1201,AQS
11/20/2011,67,PM2.5,Reseda,06-037-1201,AQS
11/21/2011,64,PM2.5,Reseda,06-037-1201,AQS
11/22/2011,77,PM2.5,Anaheim,06-059-0007,AQS
11/23/2011,86,PM2.5,Reseda,06-037-1201,AQS
11/24/2011,82,PM2.5,Reseda,06-037-1201,AQS
11/25/2011,85,PM2.5,Reseda,06-037-1201,AQS
11/26/2011,80,PM2.5,Long Beach (north),06-037-4002,AQS
11/27/2011,53,PM2.5,Reseda,06-037-1201,AQS
11/28/2011,62,PM2.5,Reseda,06-037-1201,AQS
11/29/2011,92,PM2.5,Long Beach (north),06-037-4002,AQS
11/30/2011,88,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
12/01/2011,71,PM10,Burbank,06-037-1002,AQS
12/02/2011,68,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
12/03/2011,59,PM2.5,Reseda,06-037-1201,AQS
12/04/2011,74,PM2.5,Long Beach (north),06-037-4002,AQS
12/05/2011,68,PM2.5,Burbank,06-037-1002,AQS
12/06/2011,67,PM2.5,Burbank,06-037-1002,AQS
12/07/2011,61,PM2.5,Burbank,06-037-1002,AQS
12/08/2011,83,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
12/09/2011,99,PM2.5,Long Beach (north),06-037-4002,AQS
12/10/2011,91,PM2.5,Long Beach (north),06-037-4002,AQS
12/11/2011,91,PM2.5,Reseda,06-037-1201,AQS
12/12/2011,68,PM2.5,Reseda,06-037-1201,AQS
12/13/2011,56,PM2.5,Reseda,06-037-1201,AQS
12/14/2011,80,PM2.5,Reseda,06-037-1201,AQS
12/15/2011,92,PM2.5,Long Beach (north),06-037-4002,AQS
12/16/2011,73,NO2,Compton,06-037-1302,AQS
12/17/2011,62,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
12/18/2011,73,PM2.5,Long Beach (north),06-037-4002,AQS
12/19/2011,77,PM2.5,Reseda,06-037-1201,AQS
12/20/2011,80,PM2.5,Burbank,06-037-1002,AQS
12/21/2011,81,PM2.5,Long Beach (north),06-037-4002,AQS
12/22/2011,64,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
12/23/2011,69,PM2.5,Compton,06-037-1302,AQS
12/24/2011,105,PM2.5,Long Beach (south),06-037-4004,AQS
12/25/2011,117,PM2.5,Long Beach (south),06-037-4004,AQS
12/26/2011,100,PM2.5,Compton,06-037-1302,AQS
12/27/2011,100,PM2.5,Burbank,06-037-1002,AQS
12/28/2011,91,PM2.5,Anaheim,06-059-0007,AQS
12/29/2011,106,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
12/30/2011,150,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
12/31/2011,155,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/01/2012,137,PM2.5,Anaheim,06-059-0007,AQS
01/02/2012,95,PM2.5,Anaheim,06-059-0007,AQS
01/03/2012,84,PM2.5,Anaheim,06-059-0007,AQS
01/04/2012,104,PM2.5,Anaheim,06-059-0007,AQS
01/05/2012,63,PM2.5,Long Beach (south),06-037-4004,AQS
01/06/2012,84,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/07/2012,114,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/08/2012,84,PM2.5,Long Beach (north),06-037-4002,AQS
01/09/2012,63,PM2.5,Long Beach (north),06-037-4002,AQS
01/10/2012,71,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/11/2012,89,PM2.5,Long Beach (north),06-037-4002,AQS
01/12/2012,94,PM2.5,Long Beach (south),06-037-4004,AQS
01/13/2012,72,NO2,Long Beach (hudson),06-037-4006,AQS
01/14/2012,77,PM2.5,Long Beach (south),06-037-4004,AQS
01/15/2012,82,PM2.5,Long Beach (north),06-037-4002,AQS
01/16/2012,65,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/17/2012,63,PM2.5,Long Beach (north),06-037-4002,AQS
01/18/2012,81,PM2.5,Anaheim,06-059-0007,AQS
01/19/2012,91,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/20/2012,93,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/21/2012,56,PM2.5,Glendora,06-037-0016,AQS
01/22/2012,72,PM2.5,Reseda,06-037-1201,AQS
01/23/2012,67,PM2.5,Reseda,06-037-1201,AQS
01/24/2012,67,PM2.5,Long Beach (north),06-037-4002,AQS
01/25/2012,59,PM2.5,Compton,06-037-1302,AQS
01/26/2012,59,PM2.5,Anaheim,06-059-0007,AQS
01/27/2012,60,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
01/28/2012,67,PM2.5,Compton,06-037-1302,AQS
01/29/2012,44,PM2.5,Long Beach (south),06-037-4004,AQS
01/30/2012,60,PM2.5,Burbank,06-037-1002,AQS
01/31/2012,81,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/01/2012,94,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/02/2012,104,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/03/2012,66,PM2.5,Long Beach (north),06-037-4002,AQS
02/04/2012,46,NO2,Lax Hastings,06-037-5005,AQS
02/05/2012,51,PM2.5,Long Beach (north),06-037-4002,AQS
02/06/2012,59,PM2.5,Anaheim,06-059-0007,AQS
02/07/2012,59,PM2.5,Reseda,06-037-1201,AQS
02/08/2012,59,PM2.5,Anaheim,06-059-0007,AQS
02/09/2012,53,PM2.5,Long Beach (south),06-037-4004,AQS
02/10/2012,62,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/11/2012,63,PM2.5,Glendora,06-037-0016,AQS
02/12/2012,58,PM2.5,Reseda,06-037-1201,AQS
02/13/2012,48,PM2.5,Reseda,06-037-1201,AQS
02/14/2012,55,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/15/2012,53,PM2.5,Long Beach (north),06-037-4002,AQS
02/16/2012,57,PM2.5,Long Beach (north),06-037-4002,AQS
02/17/2012,51,PM2.5,Anaheim,06-059-0007,AQS
02/18/2012,63,PM2.5,Reseda,06-037-1201,AQS
02/19/2012,67,PM2.5,Reseda,06-037-1201,AQS
02/20/2012,68,PM2.5,Reseda,06-037-1201,AQS
02/21/2012,65,PM2.5,Long Beach (north),06-037-4002,AQS
02/22/2012,63,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
02/23/2012,68,PM2.5,Los Angeles-north Main Street,06-037-1103,AQS
